time,Wind,Precip,Temp
990,2.52,0.0,58.33
991,3.26,0.0,67.09
992,8.95,0.0,66.14
993,4.97,0.0005,51.7
994,8.44,0.0,53.53
995,4.77,0.0,46.7
996,5.19,0.0,52.89
997,6.53,0.0,50.67
998,14.84,0.0,58.66
999,6.39,0.0,69.93
1000,3.01,0.0,58.08
1001,20.01,0.0,59.43
1002,6.55,0.0,71.07
1003,3.69,0.0,60.45
1004,7.75,0.0,42.65
1005,12.04,0.0,61.81
1006,9.22,0.0,60.33
1007,4.95,0.0,71.21
1008,9.47,0.0,63.55
1009,2.63,0.0,58.72
1010,11.46,0.0,48.45
1011,4.63,0.0,41.52
1012,9.68,0.0,52.57
1013,10.9,0.0,54.2
1014,4.32,0.0,59.05
1015,6.61,0.0,64.75
1016,6.35,0.0,56.34
1017,4.04,0.0,52.72
1018,5.93,0.0,52.24
1019,4.28,0.0,44.73
1020,9.84,0.0,64.9
1021,2.18,0.0,58.38
1022,8.08,0.0,57.71
1023,7.11,0.0,52.52
1024,8.88,0.0,64.98
1025,10.37,0.0014,48.85
1026,4.01,0.0,63.68
1027,0.84,0.0,57.03
1028,4.09,0.0,63.94
1029,3.96,0.0045,79.9
1030,3.58,0.0,60.74
1031,4.75,0.0,64.07
1032,7.53,0.0,50.35
1033,8.35,0.0,62.28
1034,10.63,0.0,53.35
1035,5.15,0.0,56.11
1036,7.93,0.0,52.97
1037,6.15,0.0,49.02
1038,16.23,0.0,51.41
1039,3.98,0.0,54.97
1040,7.8,0.0131,73.77
1041,7.5,0.0,57.61
1042,0.66,0.0,62.55
1043,3.95,0.0,40.08
1044,6.93,0.0,57.95
1045,4.98,0.0,72.5
1046,6.81,0.0,76.97
1047,10.7,0.0,60.63
1048,2.51,0.0,56.56
1049,4.13,0.0,59.11
1050,7.93,0.0,39.24
1051,14.88,0.0,54.44
1052,5.02,0.0,68.57
1053,5.31,0.0,60.81
1054,10.01,0.0,46.59
1055,5.48,0.0,49.67
1056,7.84,0.0,57.47
1057,4.39,0.0,53.21
1058,6.84,0.0,54.07
1059,5.38,0.0,62.29
1060,6.76,0.0,52.3
1061,3.14,0.0,60.64
1062,1.44,0.0,67.92
1063,4.48,0.0,65.22
1064,4.32,0.0052,46.39
1065,4.77,0.0,48.95
1066,6.44,0.0,70.29
1067,6.81,0.0,56.38
1068,6.47,0.0,63.47
1069,12.91,0.0,65.52
1070,15.75,0.0,57.79
1071,3.07,0.0,60.04
1072,3.68,0.0,74.77
1073,3.44,0.0,52.44
1074,15.6,0.0,38.44
1075,6.67,0.0,63.87
1076,2.61,0.0,53.5
1077,5.19,0.0046,54.39
1078,12.46,0.0,58.8
1079,4.16,0.0,55.41
1080,7.71,0.0,47.74
1081,7.96,0.0,62.86
1082,5.05,0.0,60.22
1083,13.72,0.0,52.29
1084,5.33,0.0067,57.86
1085,9.82,0.0,55.3
1086,6.44,0.0,62.64
1087,4.07,0.0,47.53
1088,4.21,0.0,57.75
1089,6.42,0.0,62.11
1090,9.52,0.0,59.51
1091,6.26,0.0,52.27
1092,6.48,0.0,65.69
1093,3.77,0.0,55.36
1094,6.41,0.0,70.42
1095,4.54,0.0,40.56
1096,3.84,0.0,54.36
1097,0.5,0.0,52.69
1098,12.92,0.0,67.34
1099,5.2,0.0,62.91
1100,8.02,0.0009,59.68
1101,5.81,0.0005,62.54
1102,9.25,0.0,74.15
1103,2.31,0.0,45.37
1104,9.26,0.0,59.71
1105,6.23,0.0,60.68
1106,8.1,0.0,70.66
1107,1.26,0.0,47.23
1108,3.85,0.0,68.73
1109,10.78,0.0,43.72
1110,3.13,0.0,63.29
1111,2.1,0.0,50.7
1112,3.18,0.0,45.04
1113,4.07,0.0,54.02
1114,7.4,0.0,71.96
1115,11.56,0.0,64.52
1116,12.21,0.0,66.51
1117,5.36,0.0,49.28
1118,5.68,0.0,51.37
1119,9.56,0.0,54.55
1120,6.77,0.0,55.79
1121,1.13,0.0,71.04
1122,2.82,0.0,63.04
1123,6.54,0.0,73.44
1124,5.21,0.0,48.92
1125,2.63,0.0088,59.53
1126,4.02,0.0,63.84
1127,4.23,0.0,54.24
1128,4.53,0.0,55.39
1129,2.03,0.0,59.99
1130,3.87,0.0,60.13
1131,30.46,0.0,57.06
1132,6.82,0.0,55.89
1133,6.46,0.0,55.01
1134,6.33,0.0139,58.98
1135,2.93,0.0,62.51
1136,16.01,0.0,55.27
1137,7.95,0.0033,57.16
1138,12.41,0.0,60.2
1139,15.16,0.0,56.62
1140,4.03,0.0,52.69
1141,4.86,0.0,49.84
1142,3.31,0.0,47.75
1143,6.46,0.0,59.71
1144,6.32,0.0,58.39
1145,9.03,0.0,65.58
1146,6.69,0.0,62.14
1147,2.51,0.0,36.53
1148,10.28,0.0,68.21
1149,7.39,0.0,50.04
1150,5.2,0.0,58.19
1151,8.76,0.0,50.92
1152,7.85,0.0,58.89
1153,8.92,0.0,54.64
1154,6.4,0.0,62.86
1155,10.78,0.0,55.17
1156,9.72,0.0,64.23
1157,7.25,0.0,51.66
1158,1.41,0.0,39.6
1159,5.32,0.0,68.7
1160,3.44,0.0,39.53
1161,1.59,0.0,50.01
1162,4.12,0.0,55.95
1163,4.23,0.0,53.29
1164,9.51,0.0,62.26
1165,13.28,0.0031,49.06
1166,1.27,0.0004,53.75
1167,7.76,0.0,49.72
1168,11.72,0.0,56.9
1169,8.45,0.0,59.81
1170,5.25,0.0,53.35
1171,7.54,0.0,48.59
1172,0.03,0.0,54.89
1173,4.18,0.0,58.95
1174,1.81,0.0,70.25
1175,4.93,0.0006,55.56
1176,6.4,0.0,67.49
1177,3.13,0.0,56.16
1178,6.31,0.0,70.26
1179,4.32,0.1486,45.8
1180,5.07,0.0,48.36
1181,5.55,0.0,65.6
1182,10.95,0.0,69.25
1183,10.56,0.0,54.03
1184,3.58,0.0,48.21
1185,3.84,0.0,58.41
1186,3.89,0.0,69.69
1187,6.21,0.0,68.52
1188,9.24,0.0,55.15
1189,8.88,0.0,60.78
1190,1.2,0.0,61.48
1191,3.76,0.0,73.29
1192,6.67,0.0,55.68
1193,3.42,0.0,63.44
1194,3.45,0.0,51.9
1195,10.87,0.0,41.5
1196,4.44,0.0,48.24
1197,6.03,0.0,52.21
1198,6.43,0.0,45.12
1199,11.84,0.0121,51.64
1200,5.74,0.0,54.55
1201,2.66,0.0,52.19
1202,7.47,0.0,51.33
1203,8.31,0.0,57.44
1204,9.77,0.0012,60.2
1205,6.0,0.0,64.3
1206,5.52,0.0,58.2
1207,4.7,0.0,55.68
1208,2.03,0.0,52.23
1209,7.98,0.0,57.52
1210,10.13,0.0,45.86
1211,2.81,0.0,47.14
1212,11.19,0.0015,62.21
1213,3.3,0.0,58.54
1214,19.47,0.0,54.95
1215,9.84,0.0,33.01
1216,3.12,0.0,58.96
1217,6.02,0.0,55.31
1218,5.43,0.0,50.49
1219,7.14,0.0,69.12
1220,3.41,0.0,59.46
1221,10.62,0.0,72.6
1222,3.67,0.0,59.53
1223,6.75,0.0,61.86
1224,5.28,0.0,57.49
1225,15.02,0.0,43.13
1226,2.56,0.0,55.43
1227,21.15,0.0,39.21
1228,7.55,0.0,54.23
1229,8.82,0.0021,63.97
1230,4.43,0.0,56.35
1231,9.69,0.0,59.25
1232,2.84,0.0,57.82
1233,6.83,0.0,61.92
1234,4.46,0.0,47.07
1235,2.44,0.0,65.68
1236,5.18,0.0,55.2
1237,8.73,0.0,69.25
1238,3.6,0.0,70.42
1239,5.29,0.0,48.05
1240,13.27,0.0,66.36
1241,3.66,0.0,48.16
1242,5.87,0.0,48.13
1243,8.65,0.0038,50.08
1244,1.76,0.007,60.11
1245,8.88,0.0,59.68
1246,7.94,0.0,67.62
1247,19.88,0.0,69.51
1248,5.07,0.0023,70.74
1249,5.65,0.0,63.57
1250,9.1,0.0,61.4
1251,15.19,0.0,63.37
1252,10.12,0.0,40.63
1253,8.12,0.0,63.15
1254,13.22,0.0,62.06
1255,8.31,0.0,55.68
1256,13.1,0.0,70.21
1257,4.65,0.0,66.18
1258,13.51,0.0,61.13
1259,7.64,0.0,59.62
1260,7.48,0.0031,61.44
1261,12.75,0.0,56.73
1262,13.04,0.0,37.81
1263,4.74,0.0,54.13
1264,3.14,0.0,62.14
1265,6.08,0.0005,45.95
1266,0.77,0.0,65.24
1267,4.71,0.0076,58.48
1268,6.48,0.0206,43.8
1269,5.38,0.0051,58.94
1270,4.44,0.0,40.48
1271,5.52,0.0,49.1
1272,6.73,0.0,49.18
1273,21.26,0.0,65.37
1274,7.39,0.0008,58.16
1275,6.55,0.0069,51.79
1276,3.94,0.0,46.69
1277,6.16,0.0,56.97
1278,5.16,0.0,69.23
1279,8.22,0.0,63.54
1280,4.11,0.0,61.16
1281,4.83,0.0,61.48
1282,7.8,0.0,65.49
1283,6.45,0.007,59.44
1284,5.69,0.0,49.54
1285,7.78,0.0,62.55
1286,4.88,0.0,55.65
1287,3.69,0.0,69.32
1288,7.8,0.0,63.4
1289,3.83,0.0074,55.15
1290,8.02,0.0,55.45
1291,7.51,0.0,53.14
1292,3.22,0.0,66.54
1293,9.06,0.0,46.83
1294,6.92,0.0,54.75
1295,6.07,0.0,55.62
1296,5.74,0.0,56.61
1297,5.66,0.0,61.12
1298,7.13,0.0,50.08
1299,6.7,0.0,54.57
1300,2.59,0.0,68.04
1301,3.33,0.0,55.67
1302,2.62,0.0,73.01
1303,1.65,0.0,50.87
1304,1.72,0.0,55.14
1305,15.99,0.0,52.62
1306,3.33,0.0,66.87
1307,10.27,0.0,63.85
1308,9.59,0.0,67.49
1309,5.78,0.001,61.31
1310,5.47,0.0,54.27
1311,5.36,0.0,55.94
1312,3.58,0.0,47.17
1313,3.63,0.0,57.84
1314,9.73,0.0,55.35
1315,7.95,0.0,61.67
1316,12.49,0.0,53.66
1317,4.61,0.0,59.65
1318,5.48,0.0,52.95
1319,5.68,0.0,49.16
1320,0.49,0.0,44.58
1321,8.44,0.0,48.2
1322,5.35,0.0,64.89
1323,3.68,0.0,49.29
1324,5.27,0.0,55.53
1325,3.27,0.0,58.03
1326,2.87,0.0,56.66
1327,7.58,0.0,67.31
1328,11.41,0.0,58.71
1329,9.45,0.0081,67.54
1330,6.12,0.0,69.86
1331,7.85,0.0,62.79
1332,7.38,0.0,51.94
1333,0.98,0.0051,42.47
1334,3.37,0.0,49.79
1335,3.74,0.0,55.83
1336,5.36,0.0,57.07
1337,7.68,0.0,60.81
1338,5.38,0.0,66.52
1339,7.33,0.0,49.54
1340,4.36,0.0,69.02
1341,14.02,0.0,55.12
1342,6.5,0.0,56.36
1343,8.09,0.0,62.55
1344,9.25,0.0,64.99
1345,4.31,0.0,57.23
1346,9.33,0.0,73.97
1347,7.39,0.0,46.43
1348,3.32,0.0,66.64
1349,8.61,0.0,49.67
1350,1.43,0.0,65.51
1351,6.0,0.0,67.32
1352,1.62,0.0,62.72
1353,2.72,0.0033,57.24
1354,3.77,0.0,40.99
1355,12.16,0.0,55.26
1356,5.28,0.0,73.14
1357,3.19,0.0,45.24
1358,3.91,0.0,47.23
1359,5.6,0.0,55.53
1360,3.48,0.0,54.8
1361,2.79,0.0,64.5
1362,7.46,0.0,62.19
1363,6.87,0.0,49.04
1364,6.97,0.0027,58.15
1365,9.72,0.0,68.28
1366,7.25,0.0,53.22
1367,2.99,0.0,45.46
1368,5.9,0.0,62.87
1369,5.3,0.0,48.39
1370,7.54,0.0,53.29
1371,4.83,0.0,57.84
1372,6.82,0.0,53.94
1373,6.71,0.0,64.36
1374,5.65,0.0008,59.7
1375,4.57,0.0,44.44
1376,7.86,0.0,65.25
1377,6.4,0.0,56.72
1378,7.02,0.0,57.22
1379,8.76,0.0,72.14
1380,6.87,0.0,64.25
1381,2.61,0.0,47.91
1382,4.35,0.0,49.32
1383,5.45,0.0,57.56
1384,12.31,0.0,63.43
1385,8.2,0.0,59.06
1386,7.86,0.0,53.69
1387,8.31,0.0,53.69
1388,2.48,0.0,61.27
1389,13.17,0.0,60.44
1390,7.16,0.0,44.67
1391,14.6,0.0,54.81
1392,1.23,0.0,48.99
1393,1.67,0.0009,56.96
1394,7.99,0.0,57.48
1395,9.18,0.0,69.03
1396,3.88,0.0,60.08
1397,1.91,0.0,44.59
1398,0.77,0.0,47.49
1399,2.97,0.0238,58.44
1400,14.39,0.0,64.01
1401,2.68,0.0,57.27
1402,4.38,0.0,44.51
1403,13.93,0.0,53.0
1404,2.69,0.0,59.88
1405,17.93,0.0,66.96
1406,1.96,0.0,53.84
1407,7.38,0.0,62.61
1408,11.94,0.0,39.83
1409,5.0,0.0,54.88
1410,10.84,0.0,65.09
1411,6.76,0.0,59.52
1412,4.89,0.0,48.02
1413,3.0,0.0,52.1
1414,7.62,0.0,49.49
1415,2.52,0.0,58.44
1416,5.35,0.0,65.52
1417,13.33,0.0,63.09
1418,6.1,0.0102,51.9
1419,7.42,0.0,59.52
1420,4.88,0.0,60.15
1421,4.69,0.0,48.58
1422,8.73,0.0,42.94
1423,4.07,0.0,62.13
1424,9.08,0.0,76.43
1425,6.21,0.0,63.07
1426,2.09,0.0,75.02
1427,9.42,0.0,59.83
1428,1.53,0.0719,54.4
1429,3.49,0.0,42.79
1430,3.36,0.0,50.27
1431,3.86,0.0,78.8
1432,4.41,0.0,68.94
1433,4.43,0.0,57.13
1434,6.49,0.0,64.6
1435,3.46,0.0,58.16
1436,6.41,0.0,68.73
1437,8.78,0.0,70.7
1438,6.14,0.0,60.52
1439,3.32,0.0,52.59
1440,9.39,0.0,68.18
1441,7.64,0.0,56.48
1442,5.89,0.0,69.23
1443,3.68,0.0,48.77
1444,3.62,0.0,67.35
1445,3.31,0.0,46.68
1446,10.92,0.0,53.06
1447,1.86,0.0,51.41
1448,5.99,0.0,62.61
1449,14.23,0.0,56.22
1450,7.37,0.0,60.82
1451,11.06,0.0,55.42
1452,3.28,0.0005,56.21
1453,5.61,0.0,57.8
1454,6.69,0.0,53.78
1455,7.28,0.0,65.29
1456,7.47,0.0,57.71
1457,10.8,0.0,55.32
1458,6.74,0.0,71.88
1459,3.78,0.0,52.81
1460,14.34,0.0,55.1
1461,2.35,0.0,63.61
1462,16.92,0.0,47.89
1463,7.63,0.0,59.11
1464,7.23,0.0,55.5
1465,2.95,0.0,53.3
1466,5.43,0.0,60.51
1467,6.76,0.0,70.05
1468,8.38,0.0,56.61
1469,5.42,0.0,52.0
1470,1.75,0.0,62.89
1471,10.64,0.0,56.48
1472,6.68,0.0,49.22
1473,9.59,0.0,58.15
1474,12.85,0.0,62.43
1475,5.8,0.0,69.22
1476,4.72,0.0,63.22
1477,12.92,0.0,58.1
1478,5.13,0.0058,51.65
1479,5.64,0.0,53.54
1480,8.17,0.0,62.65
1481,7.24,0.0,58.44
1482,7.74,0.0,63.86
1483,1.86,0.0,54.84
1484,7.86,0.0,43.13
1485,6.19,0.0,58.28
1486,5.56,0.0,49.44
1487,3.89,0.0,66.85
1488,9.85,0.0,51.56
1489,16.32,0.0,57.68
1490,3.6,0.0,72.79
1491,12.46,0.0,51.37
1492,5.06,0.0113,52.02
1493,5.92,0.0,52.99
1494,5.32,0.0,63.8
1495,6.2,0.0,66.43
1496,3.84,0.0,64.75
1497,5.34,0.0,73.36
1498,4.0,0.0,75.96
1499,2.1,0.0,52.66
1500,5.17,0.0,45.06
1501,0.02,0.0,64.25
1502,5.22,0.0,57.54
1503,5.87,0.0,36.53
1504,11.6,0.0,63.12
1505,3.66,0.0,61.95
1506,4.73,0.0,52.5
1507,2.22,0.0,76.15
1508,2.0,0.0,64.35
1509,6.19,0.0,55.2
1510,6.78,0.0,44.31
1511,3.82,0.0,54.73
1512,3.33,0.0,57.47
1513,7.65,0.0,66.91
1514,3.14,0.0,57.6
1515,13.31,0.0,68.79
1516,8.22,0.0,59.37
1517,5.09,0.0,63.41
1518,6.09,0.0107,64.77
1519,4.2,0.0,68.0
1520,4.34,0.0,65.76
1521,5.33,0.0,68.96
1522,7.39,0.0,73.25
1523,4.69,0.0,52.33
1524,4.32,0.0,60.89
1525,9.51,0.0,52.07
1526,7.05,0.0,61.82
1527,13.48,0.0,56.04
1528,9.16,0.0,50.9
1529,3.51,0.0,71.89
1530,7.43,0.0019,58.61
1531,10.45,0.0017,62.58
1532,5.31,0.0,48.91
1533,6.14,0.0,48.45
1534,14.71,0.0,48.13
1535,1.58,0.0,55.25
1536,6.89,0.0314,60.02
1537,2.32,0.0023,57.23
1538,5.93,0.0,55.51
1539,6.23,0.0,58.34
1540,14.12,0.003,49.84
1541,7.81,0.0,61.35
1542,6.22,0.0,45.55
1543,4.29,0.0079,60.68
1544,2.57,0.0,48.86
1545,8.73,0.0,53.44
1546,9.71,0.0,44.46
1547,2.55,0.0,77.28
1548,5.52,0.0,73.11
1549,2.8,0.0,72.78
1550,1.56,0.0,55.37
1551,4.68,0.0,71.7
1552,2.32,0.003,47.12
1553,2.71,0.0,60.82
1554,3.22,0.0,54.28
1555,4.76,0.0,37.79
1556,6.13,0.0,68.4
1557,4.04,0.0,65.13
1558,6.91,0.0,67.69
1559,5.29,0.0,48.63
1560,11.48,0.0,52.72
1561,2.62,0.0,70.8
1562,7.15,0.0,69.11
1563,2.12,0.0,74.54
1564,3.31,0.0,72.18
1565,4.56,0.0,52.85
1566,10.77,0.0,58.97
1567,8.0,0.0,50.86
1568,3.56,0.0009,54.02
1569,5.01,0.0,56.15
1570,4.8,0.0,55.28
1571,13.04,0.0,53.7
1572,5.7,0.0,46.53
1573,3.11,0.0,54.98
1574,6.68,0.0,61.04
1575,4.16,0.0,64.37
1576,0.78,0.0032,47.08
1577,2.87,0.0,49.82
1578,7.55,0.0035,54.49
1579,10.5,0.0,52.52
1580,3.56,0.0,58.1
1581,2.37,0.0,62.14
1582,4.47,0.0,69.22
1583,7.12,0.0,58.86
1584,4.31,0.0,52.09
1585,3.52,0.0,70.14
1586,4.94,0.0,62.46
1587,6.73,0.0,69.62
1588,7.94,0.0,61.44
1589,6.8,0.0002,59.0
1590,5.15,0.0015,53.9
1591,5.31,0.0,58.84
1592,5.1,0.0,75.57
1593,4.22,0.0,54.98
1594,4.18,0.0,65.94
1595,3.15,0.0,67.07
1596,6.43,0.0166,52.44
1597,5.65,0.0,53.23
1598,8.01,0.0,56.86
1599,8.97,0.0,45.1
1600,6.55,0.0032,67.07
1601,7.8,0.0,38.11
1602,1.59,0.0,51.21
1603,3.18,0.0,67.31
1604,9.64,0.0075,46.4
1605,3.52,0.0,68.79
1606,10.04,0.0,63.61
1607,5.86,0.0,55.47
1608,2.51,0.0,51.29
1609,5.71,0.0,50.58
1610,3.25,0.0,59.08
1611,3.57,0.0,64.61
1612,-0.15,0.0,66.89
1613,3.18,0.0,60.96
1614,5.23,0.0,67.67
1615,2.87,0.0,56.72
1616,2.79,0.0,48.5
1617,5.86,0.0,64.34
1618,6.41,0.0,69.13
1619,5.0,0.0,74.61
1620,11.39,0.0,68.35
1621,9.66,0.0027,71.39
1622,1.89,0.0,52.47
1623,5.73,0.0,66.08
1624,2.76,0.0,60.63
1625,4.94,0.0,49.54
1626,9.69,0.0,49.64
1627,2.03,0.0,63.98
1628,10.42,0.0,47.72
1629,6.45,0.0,64.71
1630,6.45,0.0,51.45
1631,8.97,0.0019,46.09
1632,5.76,0.0,58.64
1633,6.52,0.0,68.41
1634,6.51,0.0,51.48
1635,3.48,0.0025,48.76
1636,10.27,0.0,63.62
1637,6.37,0.0,58.18
1638,4.95,0.0,68.29
1639,6.62,0.0,63.45
1640,4.64,0.0017,72.33
1641,8.78,0.0,68.25
1642,7.9,0.1227,69.47
1643,4.94,0.0,49.99
1644,3.52,0.0,60.25
1645,1.57,0.0,46.21
1646,2.62,0.0,50.4
1647,11.71,0.0005,61.17
1648,3.8,0.0,61.91
1649,6.2,0.0,57.14
1650,3.58,0.0,55.54
1651,9.9,0.0,59.19
1652,3.16,0.001,52.86
1653,4.42,0.0,59.14
1654,6.08,0.0,50.67
1655,5.7,0.0,55.69
1656,12.82,0.0,56.64
1657,5.01,0.0045,43.31
1658,7.68,0.0,68.55
1659,2.13,0.0036,55.1
1660,6.63,0.0,53.31
1661,4.68,0.0,62.87
1662,5.32,0.0,59.99
1663,4.95,0.0046,59.88
1664,7.02,0.0,60.01
1665,4.95,0.0193,63.08
1666,2.74,0.0,57.53
1667,6.41,0.0,64.45
1668,4.01,0.0,58.66
1669,2.36,0.0,60.7
1670,2.76,0.0,68.05
1671,4.77,0.0,47.06
1672,14.0,0.0,61.95
1673,6.97,0.0073,60.9
1674,5.7,0.0,48.19
1675,7.7,0.0,65.98
1676,3.29,0.0,35.44
1677,10.98,0.0,77.4
1678,7.84,0.0,59.32
1679,7.05,0.0003,56.42
1680,2.66,0.0013,49.06
1681,1.44,0.0,64.82
1682,6.56,0.0,78.05
1683,4.97,0.0,71.01
1684,2.92,0.0,62.8
1685,5.76,0.0,59.38
1686,10.03,0.0,61.66
1687,0.92,0.0,60.37
1688,3.73,0.0,54.77
1689,14.12,0.0,57.64
1690,2.9,0.0,51.92
1691,16.26,0.0046,71.39
1692,2.25,0.0,59.69
1693,2.62,0.0,70.43
1694,2.84,0.0,56.52
1695,7.6,0.0,52.17
1696,6.73,0.0,62.85
1697,7.99,0.0,61.65
1698,1.22,0.0,56.77
1699,7.85,0.0,50.24
1700,2.37,0.0,52.11
1701,2.87,0.0,67.29
1702,3.49,0.0,62.24
1703,3.88,0.0,54.19
1704,9.58,0.0,48.28
1705,6.45,0.0,51.83
1706,7.7,0.0,56.29
1707,4.28,0.0,47.45
1708,8.37,0.0,62.54
1709,7.39,0.004,75.41
1710,11.42,0.0004,71.37
1711,4.61,0.0,53.75
1712,5.01,0.0,57.86
1713,5.47,0.0,64.36
1714,1.03,0.0003,61.42
1715,8.21,0.0,59.46
1716,6.71,0.0,58.18
1717,8.58,0.0,60.82
1718,8.42,0.0,60.13
1719,8.97,0.0018,64.36
1720,3.73,0.0,52.47
1721,0.65,0.0,57.44
1722,0.99,0.0,60.38
1723,7.4,0.0,53.32
1724,7.14,0.0,60.15
1725,5.62,0.0,62.69
1726,9.34,0.0,49.33
1727,3.88,0.0,52.07
1728,4.66,0.0,54.38
1729,6.2,0.0,63.09
1730,4.25,0.0,63.8
1731,3.82,0.0,56.58
1732,8.58,0.0,51.05
1733,4.25,0.0,47.82
1734,4.94,0.0,53.83
1735,10.21,0.0,47.64
1736,4.03,0.0067,60.06
1737,1.81,0.0,74.97
1738,13.76,0.0,55.3
1739,6.26,0.0,70.17
1740,5.4,0.0,65.92
1741,8.89,0.0,50.04
1742,8.78,0.0,70.09
1743,2.13,0.0,56.72
1744,6.44,0.0,60.49
1745,4.3,0.0,51.63
1746,5.62,0.0,60.58
1747,3.66,0.0224,62.91
1748,21.92,0.0004,64.86
1749,7.13,0.0005,59.3
1750,2.03,0.0,52.47
1751,17.47,0.0,70.93
1752,1.96,0.0,45.34
1753,10.83,0.0,67.03
1754,4.95,0.0,56.94
1755,8.51,0.0,51.92
1756,7.54,0.0,52.79
1757,1.0,0.0,74.83
1758,3.11,0.0,52.83
1759,10.59,0.0,52.41
1760,3.08,0.0,57.2
1761,3.09,0.0,69.34
1762,6.0,0.001,61.41
1763,6.01,0.0,55.68
1764,4.09,0.0,79.52
1765,2.63,0.0,61.24
1766,3.1,0.0,65.92
1767,0.88,0.0,52.44
1768,7.46,0.0,60.2
1769,8.67,0.0,61.53
1770,4.56,0.0,51.8
1771,11.38,0.0,54.4
1772,7.04,0.0021,46.62
1773,10.43,0.0,67.66
1774,7.44,0.0,46.3
1775,20.55,0.0,51.16
1776,7.78,0.0015,61.26
1777,4.66,0.0,63.1
1778,7.29,0.0,69.42
1779,0.16,0.0,57.81
1780,3.82,0.0054,56.84
1781,9.7,0.0,59.88
1782,5.79,0.0006,56.53
1783,10.54,0.0,54.83
1784,3.7,0.0,53.48
1785,5.15,0.0,62.26
1786,4.87,0.0,63.62
1787,7.39,0.0,54.51
1788,12.72,0.0,56.99
1789,3.41,0.0,56.72
1790,7.54,0.0008,62.69
1791,3.59,0.0,57.42
1792,1.23,0.0,59.52
1793,7.73,0.0,50.87
1794,2.72,0.0,54.51
1795,3.9,0.0,45.56
1796,2.98,0.0,54.49
1797,6.66,0.0,59.14
1798,4.4,0.0,60.31
1799,6.81,0.0,55.28
1800,8.0,0.0,56.51
1801,8.1,0.0,67.7
1802,1.22,0.0,63.37
1803,5.08,0.0,56.34
1804,2.64,0.0,56.28
1805,6.51,0.0,57.2
1806,4.66,0.0,55.55
1807,1.76,0.0,68.33
1808,6.44,0.0,73.62
1809,3.74,0.0,57.0
1810,4.24,0.0,52.0
1811,3.69,0.0,64.45
1812,10.79,0.0,61.05
1813,14.51,0.0,64.11
1814,6.34,0.0,59.51
1815,4.6,0.0013,58.15
1816,8.27,0.0,52.6
1817,16.97,0.0,44.84
1818,13.73,0.0,59.23
1819,5.77,0.0,67.47
1820,1.81,0.0,41.73
1821,3.83,0.0072,57.3
1822,14.76,0.0052,59.79
1823,1.99,0.0097,61.71
1824,2.2,0.0,60.59
1825,3.57,0.0,43.58
1826,8.37,0.0,48.62
1827,5.77,0.0,62.58
1828,4.84,0.0,54.67
1829,5.02,0.0,66.14
1830,11.41,0.0,73.82
1831,4.31,0.006,72.37
1832,4.36,0.0,63.01
1833,3.14,0.0,70.87
1834,5.69,0.0,60.77
1835,4.44,0.0,59.03
1836,5.34,0.0,61.41
1837,4.45,0.0034,75.01
1838,7.78,0.0,60.95
1839,7.35,0.0,53.81
1840,10.22,0.0,48.59
1841,5.99,0.0,66.61
1842,6.92,0.0,77.09
1843,6.47,0.0,53.38
1844,12.59,0.0,56.66
1845,11.48,0.0,64.58
1846,5.86,0.0,57.76
1847,2.09,0.0,60.37
1848,0.52,0.0,49.49
1849,6.74,0.0,40.12
1850,5.12,0.0,67.72
1851,3.52,0.0,54.71
1852,15.03,0.0,69.85
1853,4.5,0.0,56.24
1854,7.88,0.0,68.27
1855,3.58,0.0,72.68
1856,3.22,0.0,55.95
1857,7.04,0.0,64.34
1858,6.09,0.0009,58.07
1859,1.44,0.0,53.3
1860,8.96,0.0,54.65
1861,5.05,0.0,56.57
1862,4.06,0.0,55.26
1863,2.79,0.0,62.72
1864,3.45,0.0,60.56
1865,8.12,0.0,54.64
1866,9.38,0.0,41.72
1867,6.91,0.0,64.28
1868,2.42,0.0018,56.48
1869,5.09,0.0,59.0
1870,7.54,0.0,49.97
1871,3.28,0.0,44.88
1872,6.69,0.0,69.74
1873,7.58,0.0,41.68
1874,3.65,0.0,64.72
1875,4.2,0.0,52.92
1876,15.01,0.0016,47.99
1877,2.81,0.0,43.38
1878,3.14,0.0,63.57
1879,2.31,0.004,55.11
1880,7.37,0.0,52.9
1881,6.86,0.0,50.91
1882,6.01,0.0,43.57
1883,8.05,0.0,50.59
1884,18.25,0.0,50.66
1885,8.09,0.0,54.71
1886,6.14,0.0,61.17
1887,6.4,0.0,66.94
1888,4.64,0.0,48.55
1889,10.31,0.0098,59.49
1890,14.61,0.0,53.22
1891,6.02,0.0,65.32
1892,3.17,0.0,37.55
1893,0.94,0.0,64.21
1894,14.28,0.0058,59.54
1895,1.18,0.0,56.69
1896,10.94,0.0,37.8
1897,6.48,0.0,50.99
1898,8.31,0.0,43.5
1899,12.01,0.0,48.48
1900,10.01,0.0,43.42
1901,3.99,0.0,66.3
1902,6.25,0.0,56.38
1903,5.0,0.0,61.42
1904,5.1,0.0,59.32
1905,5.46,0.0,61.35
1906,4.01,0.0,63.1
1907,7.05,0.0,58.26
1908,6.42,0.0054,53.58
1909,6.75,0.0126,61.25
1910,9.52,0.0,63.43
1911,6.26,0.0,67.08
1912,6.22,0.0,42.62
1913,9.0,0.0,62.69
1914,3.79,0.0,50.53
1915,11.94,0.0,66.28
